round,rmse,mae
556,1.09721040725708,0.9855859875679016
557,1.085435390472412,0.9744074940681458
558,1.0729949474334717,0.9620491862297058
559,1.0626773834228516,0.958253800868988
560,1.065181016921997,0.9593974351882935
561,1.0430548191070557,0.9418486952781677
562,1.049155831336975,0.9449231624603271
563,1.0383095741271973,0.9374991059303284
564,1.0203007459640503,0.9268891215324402
565,1.0126957893371582,0.9234025478363037
566,1.0088878870010376,0.9196379780769348
567,1.001418113708496,0.9162880182266235
568,1.018203616142273,0.9323624968528748
569,1.0335028171539307,0.9452486634254456
570,1.0375536680221558,0.9508577585220337
571,1.0277689695358276,0.9405105710029602
572,1.0324162244796753,0.939858615398407
573,1.0472408533096313,0.9548748135566711
574,1.0815950632095337,0.9840034246444702
575,1.0790022611618042,0.9827490448951721
576,1.0765175819396973,0.9830925464630127
577,1.094095230102539,0.9884499907493591
578,1.0876277685165405,0.981901228427887
579,1.0726370811462402,0.965444803237915
580,1.07814359664917,0.9696468114852905
581,1.0878279209136963,0.9727741479873657
582,1.08815336227417,0.9674469232559204
583,1.09805166721344,0.9783021807670593
584,1.1383306980133057,1.0086220502853394
585,1.1593806743621826,1.0261492729187012
586,1.1291565895080566,1.0012985467910767
587,1.1303434371948242,1.0031592845916748
588,1.1449179649353027,1.0125733613967896
589,1.1367818117141724,1.009751558303833
590,1.1855440139770508,1.0425506830215454
591,1.1882922649383545,1.0410559177398682
592,1.1810145378112793,1.0364378690719604
593,1.173896074295044,1.0340925455093384
594,1.1767410039901733,1.0337433815002441
595,1.2360146045684814,1.0716092586517334
596,1.224297046661377,1.0526766777038574
597,1.190157413482666,1.017244815826416
598,1.1984175443649292,1.018765926361084
599,1.2278720140457153,1.0451741218566895
600,1.2220752239227295,1.0499707460403442
601,1.2161239385604858,1.055440068244934
602,1.201596736907959,1.045527458190918
603,1.209770917892456,1.0629034042358398
604,1.2116886377334595,1.0663235187530518
605,1.2253048419952393,1.0740338563919067
606,1.2463525533676147,1.101062297821045
607,1.169165015220642,1.0662684440612793
608,1.2119919061660767,1.1105093955993652
609,1.237834095954895,1.137681007385254
610,1.2760236263275146,1.153376579284668
611,1.3379358053207397,1.187424659729004
612,1.418379545211792,1.2575513124465942
613,1.505429983139038,1.3352664709091187
614,1.5481467247009277,1.3684022426605225
615,1.584296703338623,1.397749900817871
616,1.6453125476837158,1.458622694015503
617,1.6755023002624512,1.4996315240859985
618,1.7051512002944946,1.5359591245651245
619,1.7387962341308594,1.5698192119598389
620,1.7311025857925415,1.5806699991226196
621,1.7475788593292236,1.6041337251663208
622,2.0800397396087646,1.7665215730667114
623,2.282891273498535,1.8807927370071411
