round,rmse,mae
590,4.630049705505371,3.7789673805236816
591,4.638075351715088,3.78120493888855
592,4.797586441040039,4.021215915679932
593,4.45270299911499,3.8106689453125
594,4.495253562927246,3.838902473449707
595,4.5673322677612305,3.9160988330841064
596,4.756472110748291,4.080967903137207
597,4.740886688232422,4.115901947021484
598,4.7561163902282715,4.099887847900391
599,4.971704006195068,4.136290073394775
600,5.225674629211426,4.358638286590576
601,5.195681571960449,4.29603385925293
602,5.475404739379883,4.601861476898193
603,5.549671649932861,4.686986923217773
604,5.5533833503723145,4.7223734855651855
605,5.730859279632568,4.858854293823242
606,5.943842887878418,4.931213855743408
607,6.00105094909668,5.016939163208008
608,6.069882392883301,5.082024097442627
609,5.979588508605957,4.984179496765137
610,6.1039652824401855,5.090662479400635
611,5.684337139129639,4.777220249176025
612,5.312351226806641,4.439269542694092
613,5.3734235763549805,4.497949123382568
614,5.327998161315918,4.469217300415039
615,5.425402641296387,4.568770885467529
616,5.292262077331543,4.424984931945801
617,5.506985664367676,4.610418319702148
618,5.537083625793457,4.7750091552734375
619,5.447526454925537,4.744840621948242
620,5.742341995239258,5.009239673614502
621,5.781186580657959,5.181854724884033
622,5.5434699058532715,5.048947811126709
623,5.200901031494141,4.750171661376953
624,4.759246349334717,4.28306770324707
625,4.514315605163574,4.067927360534668
626,4.711247444152832,4.303144931793213
627,4.258497714996338,3.8517425060272217
628,4.682503700256348,4.277715682983398
629,4.299918174743652,3.8495912551879883
630,4.760202884674072,4.326431751251221
631,4.204864025115967,3.77107572555542
632,4.4939446449279785,4.087301254272461
633,4.3361382484436035,3.9271624088287354
634,4.437912464141846,4.056339263916016
635,4.603278160095215,4.227142810821533
636,4.468011379241943,4.0961713790893555
637,4.539775848388672,4.151900291442871
638,4.580310344696045,4.219050884246826
639,4.296642780303955,3.929189443588257
640,4.210486888885498,3.840543508529663
641,3.914278030395508,3.5931737422943115
642,4.1072893142700195,3.803956985473633
643,4.037208080291748,3.7255325317382812
644,4.048648834228516,3.7322275638580322
645,4.005195140838623,3.6796035766601562
