round,rmse,mae
380,6.265056133270264,5.913444995880127
381,5.696910858154297,5.307137489318848
382,5.931788444519043,5.560457229614258
383,5.567565441131592,5.168910980224609
384,5.64987850189209,5.290140151977539
385,5.2260823249816895,4.903048515319824
386,5.20018196105957,4.8871378898620605
387,5.6090803146362305,5.3333916664123535
388,4.3676347732543945,4.035816192626953
389,5.318050384521484,5.053203105926514
390,4.347874641418457,4.084256172180176
391,5.374588489532471,5.168476581573486
392,3.930905342102051,3.6899607181549072
393,4.523964881896973,4.328147888183594
394,3.8870391845703125,3.6846189498901367
395,4.2013702392578125,4.03315544128418
396,3.4935479164123535,3.3200502395629883
397,3.839118719100952,3.6851677894592285
398,3.0218844413757324,2.8574750423431396
399,3.398277521133423,3.2525110244750977
400,2.6741943359375,2.5337250232696533
401,2.9337854385375977,2.8119335174560547
402,2.500927209854126,2.3904972076416016
403,2.5223844051361084,2.432612419128418
404,2.326249122619629,2.234201431274414
405,2.2587482929229736,2.1639931201934814
406,2.1318511962890625,2.0390682220458984
407,2.067974090576172,1.9768885374069214
408,2.0258448123931885,1.9336448907852173
409,1.996488332748413,1.9115231037139893
410,1.9814785718917847,1.8957610130310059
411,1.9928072690963745,1.905354619026184
412,1.9953346252441406,1.9113672971725464
413,2.0284323692321777,1.9394657611846924
414,2.050572395324707,1.955521821975708
415,2.052691698074341,1.9593191146850586
416,2.0643720626831055,1.967736005783081
417,2.0780258178710938,1.9879893064498901
418,2.080726385116577,1.9903429746627808
419,2.0982370376586914,2.0095808506011963
420,2.0978031158447266,2.012943744659424
421,2.1015913486480713,2.020936965942383
422,2.093137741088867,2.0178496837615967
423,2.088937997817993,2.010855197906494
424,2.087419033050537,2.0140116214752197
425,2.069995403289795,2.0068552494049072
426,2.0874500274658203,2.0238542556762695
427,2.1182823181152344,2.050990581512451
428,2.1423325538635254,2.0691750049591064
429,2.178948402404785,2.0926930904388428
430,2.2129058837890625,2.121433734893799
431,2.211864948272705,2.1217098236083984
432,2.2678873538970947,2.1755082607269287
433,2.266749620437622,2.175809144973755
434,2.293402671813965,2.20453143119812
435,2.302846670150757,2.2134621143341064
436,2.334407091140747,2.2390336990356445
437,2.416522264480591,2.3110060691833496
438,2.4919919967651367,2.367077112197876
439,2.5815441608428955,2.4398181438446045
440,2.663435459136963,2.515281915664673
441,2.7329812049865723,2.590848445892334
442,2.821704626083374,2.685359001159668
443,2.9007372856140137,2.761024236679077
444,2.980379104614258,2.8392410278320312
445,3.116053819656372,2.955301284790039
446,3.255173444747925,3.0674490928649902
447,3.3778984546661377,3.1703848838806152
448,3.500584602355957,3.2676000595092773
449,3.627401113510132,3.3762762546539307
450,3.7498996257781982,3.4795782566070557
451,3.882232904434204,3.605208158493042
452,4.06649923324585,3.7670040130615234
453,4.268455982208252,3.9435088634490967
454,4.520195007324219,4.162930011749268
455,4.800994873046875,4.4180908203125
456,5.110182762145996,4.7121453285217285
457,5.401824474334717,4.995783805847168
458,5.657681941986084,5.258100986480713
459,5.930753707885742,5.5535359382629395
460,6.196744918823242,5.846158027648926
461,6.469266414642334,6.150659561157227
462,6.736577987670898,6.448602676391602
463,7.038118839263916,6.794668674468994
464,7.269877910614014,7.0652642250061035
465,7.567768096923828,7.385815620422363
466,7.768810272216797,7.579869270324707
467,8.064798355102539,7.86972188949585
468,8.199779510498047,7.985764026641846
469,8.634057998657227,8.400910377502441
470,8.615182876586914,8.359758377075195
471,9.279204368591309,9.01155948638916
472,9.09011173248291,8.805118560791016
473,9.861355781555176,9.551060676574707
474,9.624717712402344,9.29175090789795
475,10.77672004699707,10.440643310546875
476,10.24688720703125,9.8764009475708
477,10.995840072631836,10.647136688232422
478,10.973915100097656,10.609004974365234
479,11.477797508239746,11.133617401123047
480,11.416887283325195,11.077367782592773
481,12.202442169189453,11.924373626708984
482,11.77093505859375,11.518726348876953
483,12.593501091003418,12.378085136413574
484,11.863302230834961,11.621506690979004
485,12.286389350891113,12.029379844665527
486,11.711589813232422,11.42546272277832
487,13.620451927185059,13.37209701538086
488,11.672014236450195,11.317002296447754
489,14.487041473388672,14.164525985717773
490,11.500650405883789,11.025306701660156
491,13.425942420959473,12.954254150390625
492,11.854839324951172,11.338237762451172
493,14.52457046508789,14.044136047363281
494,11.769065856933594,11.234399795532227
495,13.467148780822754,12.889852523803711
496,11.926732063293457,11.308072090148926
497,14.128276824951172,13.567099571228027
498,10.674653053283691,10.067859649658203
499,13.156647682189941,12.679177284240723
500,11.66848373413086,11.243670463562012
501,13.26211929321289,12.927508354187012
502,9.554178237915039,9.188982963562012
503,13.465555191040039,13.23642349243164
504,8.548755645751953,8.264113426208496
505,13.149438858032227,13.001272201538086
506,6.3559041023254395,6.049538612365723
507,8.613548278808594,8.428133964538574
508,7.988476753234863,7.796365737915039
509,6.8114495277404785,6.636164665222168
510,7.224143028259277,7.035021781921387
511,5.8867621421813965,5.636946201324463
512,5.2580952644348145,4.999798774719238
513,5.186817646026611,4.923349857330322
514,4.127583026885986,3.732156991958618
515,4.125765800476074,3.736823797225952
516,3.654848337173462,3.146989345550537
517,3.5125720500946045,2.9605906009674072
518,3.2848095893859863,2.677539110183716
519,3.1398627758026123,2.4684102535247803
520,3.0349466800689697,2.3458046913146973
521,2.8702995777130127,2.164104700088501
522,2.7366390228271484,2.017165184020996
523,2.6211423873901367,1.9240013360977173
524,2.4713823795318604,1.7667737007141113
525,2.334350109100342,1.6694449186325073
